compound_entity	drugbank_id	drug_name	relation	disease_entity	umls_cui	disease_name	sem_type	label	num_raw_rows
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	3
Compound::DB00277	DB00277	Theophylline	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00398	DB00398	Sorafenib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	5
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00773	DB00773	Etoposide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	4
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00958	DB00958	Carboplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	4
Compound::DB01223	DB01223	Aminophylline	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB01254	DB01254	Dasatinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB06603	DB06603	Panobinostat	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB11596	DB11596	Levoleucovorin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007131	C0007131	Non-Small Cell Lung Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007134	C0007134	Renal Cell Carcinoma	Neoplastic Process	failed_like	2
Compound::DB00480	DB00480	Lenalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007134	C0007134	Renal Cell Carcinoma	Neoplastic Process	failed_like	1
Compound::DB01041	DB01041	Thalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007134	C0007134	Renal Cell Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00331	DB00331	Metformin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	4
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	1
Compound::DB00544	DB00544	Fluorouracil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	1
Compound::DB01229	DB01229	Paclitaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	1
Compound::DB01248	DB01248	Docetaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007137	C0007137	Squamous cell carcinoma	Neoplastic Process	failed_like	1
Compound::DB00163	DB00163	Vitamin E	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007273	C0007273	Carotid Artery Diseases	Disease or Syndrome	failed_like	1
Compound::DB01017	DB01017	Minocycline	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007282	C0007282	Carotid Stenosis	Disease or Syndrome	failed_like	1
Compound::DB00281	DB00281	Lidocaine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007286	C0007286	Carpal Tunnel Syndrome	Disease or Syndrome	failed_like	1
Compound::DB00851	DB00851	Dacarbazine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007682	C0007682	CNS disorder	Disease or Syndrome	failed_like	1
Compound::DB00853	DB00853	Temozolomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007682	C0007682	CNS disorder	Disease or Syndrome	failed_like	1
Compound::DB01254	DB01254	Dasatinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007682	C0007682	CNS disorder	Disease or Syndrome	failed_like	1
Compound::DB00163	DB00163	Vitamin E	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007771	C0007771	Intracranial Arteriosclerosis	Disease or Syndrome	failed_like	1
Compound::DB00054	DB00054	Abciximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007786	C0007786	Brain Ischemia	Disease or Syndrome	failed_like	1
Compound::DB00671	DB00671	Cefixime	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0007860	C0007860	Uterine Cervicitis	Disease or Syndrome	failed_like	1
Compound::DB00415	DB00415	Ampicillin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0008495	C0008495	Chorioamnionitis	Pathologic Function	failed_like	1
Compound::DB09324	DB09324	Sulbactam	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0008495	C0008495	Chorioamnionitis	Pathologic Function	failed_like	1
Compound::DB00073	DB00073	Rituximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0008728	C0008728	Churg-Strauss Syndrome	Disease or Syndrome	failed_like	1
Compound::DB00507	DB00507	Nitazoxanide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009062	C0009062	Clostridium Infections	Disease or Syndrome	failed_like	1
Compound::DB00512	DB00512	Vancomycin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009062	C0009062	Clostridium Infections	Disease or Syndrome	failed_like	1
Compound::DB00038	DB00038	Oprelvekin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009324	C0009324	Ulcerative Colitis	Disease or Syndrome	failed_like	1
Compound::DB00233	DB00233	Aminosalicylic Acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009324	C0009324	Ulcerative Colitis	Disease or Syndrome	failed_like	1
Compound::DB00583	DB00583	L-Carnitine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009324	C0009324	Ulcerative Colitis	Disease or Syndrome	failed_like	2
Compound::DB00704	DB00704	Naltrexone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009324	C0009324	Ulcerative Colitis	Disease or Syndrome	failed_like	1
Compound::DB01222	DB01222	Hydrocortisone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009324	C0009324	Ulcerative Colitis	Disease or Syndrome	failed_like	1
Compound::DB00526	DB00526	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009375	C0009375	Colonic Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00762	DB00762	Irinotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009375	C0009375	Colonic Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009402	C0009402	Colorectal Carcinoma	Neoplastic Process	failed_like	2
Compound::DB00158	DB00158	Folic Acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009402	C0009402	Colorectal Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00254	DB00254	Doxycycline	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009402	C0009402	Colorectal Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00331	DB00331	Metformin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009402	C0009402	Colorectal Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00526	DB00526	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009402	C0009402	Colorectal Carcinoma	Neoplastic Process	failed_like	1
Compound::DB11596	DB11596	Levoleucovorin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009402	C0009402	Colorectal Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00002	DB00002	Cetuximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	3
Compound::DB00398	DB00398	Sorafenib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00482	DB00482	Celecoxib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00526	DB00526	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	4
Compound::DB00544	DB00544	Fluorouracil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	3
Compound::DB00762	DB00762	Irinotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	5
Compound::DB01101	DB01101	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009404	C0009404	Colorectal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00497	DB00497	Oxycodone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	failed_like	1
Compound::DB01183	DB01183	Naloxone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	failed_like	1
Compound::DB00091	DB00091	Cyclosporine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010034	C0010034	Corneal Diseases	Disease or Syndrome	failed_like	1
Compound::DB01039	DB01039	Fenofibrate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010054	C0010054	Coronary Arteriosclerosis	Disease or Syndrome	failed_like	1
Compound::DB01076	DB01076	Atorvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010054	C0010054	Coronary Arteriosclerosis	Disease or Syndrome	failed_like	1
Compound::DB00203	DB00203	Sildenafil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010073	C0010073	Coronary Artery Vasospasm	Disease or Syndrome	failed_like	1
Compound::DB00984	DB00984	Nandrolone phenpropionate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010340	C0010340	Critical Illness	Disease or Syndrome	failed_like	1
Compound::DB08804	DB08804	Nandrolone decanoate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010340	C0010340	Critical Illness	Disease or Syndrome	failed_like	1
Compound::DB00041	DB00041	Aldesleukin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010346	C0010346	Crohn Disease	Disease or Syndrome	failed_like	1
Compound::DB00233	DB00233	Aminosalicylic Acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010346	C0010346	Crohn Disease	Disease or Syndrome	failed_like	1
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010346	C0010346	Crohn Disease	Disease or Syndrome	failed_like	1
Compound::DB00704	DB00704	Naltrexone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010346	C0010346	Crohn Disease	Disease or Syndrome	failed_like	1
Compound::DB01281	DB01281	Abatacept	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010346	C0010346	Crohn Disease	Disease or Syndrome	failed_like	1
Compound::DB00145	DB00145	Glycine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010674	C0010674	Cystic Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00338	DB00338	Omeprazole	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010674	C0010674	Cystic Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00479	DB00479	Amikacin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010674	C0010674	Cystic Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00641	DB00641	Simvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010674	C0010674	Cystic Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00736	DB00736	Esomeprazole	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010674	C0010674	Cystic Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00862	DB00862	Vardenafil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010674	C0010674	Cystic Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB01261	DB01261	Sitagliptin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010674	C0010674	Cystic Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00369	DB00369	Cidofovir	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010823	C0010823	Cytomegalovirus Infections	Disease or Syndrome	failed_like	1
Compound::DB01004	DB01004	Ganciclovir	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010823	C0010823	Cytomegalovirus Infections	Disease or Syndrome	failed_like	2
Compound::DB01610	DB01610	Valganciclovir	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0010823	C0010823	Cytomegalovirus Infections	Disease or Syndrome	failed_like	2
Compound::DB00448	DB00448	Lansoprazole	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011168	C0011168	Deglutition Disorders	Disease or Syndrome	failed_like	1
Compound::DB00502	DB00502	Haloperidol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011206	C0011206	Delirium	Mental or Behavioral Dysfunction	failed_like	2
Compound::DB01224	DB01224	Haloperidol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011206	C0011206	Delirium	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00878	DB00878	Chlorhexidine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011334	C0011334	Dental caries	Disease or Syndrome	failed_like	1
Compound::DB00182	DB00182	Amphetamine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00285	DB00285	Venlafaxine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00368	DB00368	Norepinephrine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00422	DB00422	Methylphenidate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	2
Compound::DB00476	DB00476	Duloxetine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	2
Compound::DB00641	DB00641	Simvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB01065	DB01065	Melatonin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB01221	DB01221	Ketamine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB01576	DB01576	Dextroamphetamine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB01577	DB01577	Methamphetamine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB04908	DB04908	Flibanserin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011581	C0011581	Depressive disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011644	C0011644	Scleroderma	Disease or Syndrome	failed_like	1
Compound::DB00619	DB00619	Imatinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011644	C0011644	Scleroderma	Disease or Syndrome	failed_like	1
Compound::DB00641	DB00641	Simvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011849	C0011849	Diabetes Mellitus	Disease or Syndrome	failed_like	1
Compound::DB00973	DB00973	Ezetimibe	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011849	C0011849	Diabetes Mellitus	Disease or Syndrome	failed_like	1
Compound::DB01076	DB01076	Atorvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011849	C0011849	Diabetes Mellitus	Disease or Syndrome	failed_like	1
Compound::DB01276	DB01276	Exenatide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011849	C0011849	Diabetes Mellitus	Disease or Syndrome	failed_like	1
Compound::DB01278	DB01278	Pramlintide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011849	C0011849	Diabetes Mellitus	Disease or Syndrome	failed_like	1
Compound::DB06774	DB06774	Capsaicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011849	C0011849	Diabetes Mellitus	Disease or Syndrome	failed_like	1
Compound::DB00806	DB00806	Pentoxifylline	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011854	C0011854	Diabetes Mellitus, Insulin-Dependent	Disease or Syndrome	failed_like	1
Compound::DB01045	DB01045	Rifampicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011860	C0011860	Diabetes Mellitus, Non-Insulin-Dependent	Disease or Syndrome	failed_like	1
Compound::DB01076	DB01076	Atorvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011860	C0011860	Diabetes Mellitus, Non-Insulin-Dependent	Disease or Syndrome	failed_like	1
Compound::DB01276	DB01276	Exenatide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011860	C0011860	Diabetes Mellitus, Non-Insulin-Dependent	Disease or Syndrome	failed_like	1
Compound::DB01109	DB01109	Heparin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0011875	C0011875	Diabetic Angiopathies	Disease or Syndrome	failed_like	1
