head	relation	tail
Urea	indication	exanthem (disease)
Zinc acetate	indication	exanthem (disease)
Ammonium lactate	indication	exanthem (disease)
Amcinonide	indication	exanthem (disease)
Prednisolone	indication	exanthem (disease)
Hydrocortisone	indication	exanthem (disease)
Cortisone acetate	indication	exanthem (disease)
Hydrocortisone acetate	indication	exanthem (disease)
Desoximetasone	indication	exanthem (disease)
Betamethasone	indication	exanthem (disease)
Fluocinonide	indication	exanthem (disease)
Halcinonide	indication	exanthem (disease)
Flumethasone	indication	exanthem (disease)
Flurandrenolide	indication	exanthem (disease)
Pramocaine	indication	exanthem (disease)
Zinc oxide	indication	exanthem (disease)
Ferric oxide	indication	exanthem (disease)
Triamcinolone	indication	exanthem (disease)
Chlorthalidone	indication	congestive heart failure
Mannitol	indication	congestive heart failure
Acetazolamide	indication	congestive heart failure
Chlorothiazide	indication	congestive heart failure
Hydrochlorothiazide	indication	congestive heart failure
Etacrynic acid	indication	congestive heart failure
Piretanide	indication	congestive heart failure
Furosemide	indication	congestive heart failure
Spironolactone	indication	congestive heart failure
Triamterene	indication	congestive heart failure
Bumetanide	indication	congestive heart failure
Indapamide	indication	congestive heart failure
Amiloride	indication	congestive heart failure
Xipamide	indication	congestive heart failure
Hydroflumethiazide	indication	congestive heart failure
Methyclothiazide	indication	congestive heart failure
Trifluridine	indication	herpes simplex virus keratitis
Idoxuridine	indication	herpes simplex virus keratitis
Testosterone	indication	hypopituitarism
Testosterone	indication	isolated congenital growth hormone deficiency
Testosterone	indication	hypogonadotropic hypogonadism with or without anosmia
Testosterone	indication	isolated growth hormone deficiency
Testosterone	indication	short stature due to growth hormone qualitative anomaly
Testosterone	indication	combined pituitary hormone deficiencies, genetic form
Testosterone	indication	pituitary deficiency
Testosterone	indication	congenital hypogonadotropic hypogonadism
Testosterone	indication	non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations
Testosterone	indication	hypogonadotropic hypogonadism-frontoparietal alopecia syndrome
Testosterone	indication	hypogonadotropic hypogonadism
Testosterone	indication	non-acquired combined pituitary hormone deficiency
Testosterone	indication	Kallmann syndrome
Testosterone	indication	short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia
Testosterone	indication	X-linked intellectual disability with isolated growth hormone deficiency
Testosterone	indication	pituitary deficiency due to Rathke's pouch cysts
Testosterone	indication	pituitary deficiency due to empty sella turcica syndrome
Testosterone	indication	Sheehan syndrome
Testosterone	indication	non-acquired pituitary hormone deficiency
Testosterone	indication	acquired pituitary hormone deficiency
Testosterone	indication	pituitary hormone defiency from vascular origin
Testosterone	indication	thymus gland disease
Methylprednisolone	indication	humoral hypercalcemia of malignancy
Neridronic Acid	indication	humoral hypercalcemia of malignancy
Prednisone	indication	humoral hypercalcemia of malignancy
Prednisolone	indication	humoral hypercalcemia of malignancy
Hydrocortisone	indication	humoral hypercalcemia of malignancy
Cortisone acetate	indication	humoral hypercalcemia of malignancy
Hydrocortisone acetate	indication	humoral hypercalcemia of malignancy
Dexamethasone	indication	humoral hypercalcemia of malignancy
Pamidronic acid	indication	humoral hypercalcemia of malignancy
Betamethasone	indication	humoral hypercalcemia of malignancy
Etidronic acid	indication	humoral hypercalcemia of malignancy
Incadronic acid	indication	humoral hypercalcemia of malignancy
Triamcinolone	indication	humoral hypercalcemia of malignancy
Asparaginase Escherichia coli	indication	acute lymphoblastic leukemia (disease)
Asparaginase Escherichia coli	indication	leukemia, lymphocytic, susceptibility to
Asparaginase Escherichia coli	indication	acute lymphoblastic/lymphocytic leukemia
Asparaginase Escherichia coli	indication	precursor T-cell acute lymphoblastic leukemia
Methylprednisolone	indication	acute lymphoblastic leukemia (disease)
Methylprednisolone	indication	leukemia, lymphocytic, susceptibility to
Methylprednisolone	indication	acute lymphoblastic/lymphocytic leukemia
Methotrexate	indication	acute lymphoblastic leukemia (disease)
Methotrexate	indication	leukemia, lymphocytic, susceptibility to
Methotrexate	indication	acute lymphoblastic/lymphocytic leukemia
Methotrexate	indication	precursor T-cell acute lymphoblastic leukemia
Vincristine	indication	acute lymphoblastic leukemia (disease)
Vincristine	indication	leukemia, lymphocytic, susceptibility to
Vincristine	indication	acute lymphoblastic/lymphocytic leukemia
Vincristine	indication	precursor T-cell acute lymphoblastic leukemia
Vindesine	indication	acute lymphoblastic leukemia (disease)
Vindesine	indication	leukemia, lymphocytic, susceptibility to
Vindesine	indication	acute lymphoblastic/lymphocytic leukemia
Vindesine	indication	precursor T-cell acute lymphoblastic leukemia
Prednisone	indication	acute lymphoblastic leukemia (disease)
Prednisone	indication	leukemia, lymphocytic, susceptibility to
Prednisone	indication	precursor T-cell acute lymphoblastic leukemia
Mercaptopurine	indication	acute lymphoblastic leukemia (disease)
Mercaptopurine	indication	precursor T-cell acute lymphoblastic leukemia
Prednisolone	indication	acute lymphoblastic leukemia (disease)
Prednisolone	indication	leukemia, lymphocytic, susceptibility to
Prednisolone	indication	acute lymphoblastic/lymphocytic leukemia
Hydrocortisone	indication	acute lymphoblastic leukemia (disease)
Hydrocortisone	indication	leukemia, lymphocytic, susceptibility to
Hydrocortisone	indication	acute lymphoblastic/lymphocytic leukemia
Hydrocortisone	indication	precursor T-cell acute lymphoblastic leukemia
Cortisone acetate	indication	acute lymphoblastic leukemia (disease)
Cortisone acetate	indication	acute lymphoblastic/lymphocytic leukemia
Cortisone acetate	indication	precursor T-cell acute lymphoblastic leukemia
Hydrocortisone acetate	indication	acute lymphoblastic leukemia (disease)
Hydrocortisone acetate	indication	leukemia, lymphocytic, susceptibility to
Hydrocortisone acetate	indication	acute lymphoblastic/lymphocytic leukemia
Dexamethasone	indication	leukemia, lymphocytic, susceptibility to
Dexamethasone	indication	acute lymphoblastic/lymphocytic leukemia
Dexamethasone	indication	precursor T-cell acute lymphoblastic leukemia
Betamethasone	indication	leukemia, lymphocytic, susceptibility to
Betamethasone	indication	acute lymphoblastic/lymphocytic leukemia
Teniposide	indication	acute lymphoblastic leukemia (disease)
Teniposide	indication	leukemia, lymphocytic, susceptibility to
Teniposide	indication	acute lymphoblastic/lymphocytic leukemia
Teniposide	indication	precursor T-cell acute lymphoblastic leukemia
Doxorubicin	indication	acute lymphoblastic leukemia (disease)
Doxorubicin	indication	leukemia, lymphocytic, susceptibility to
Doxorubicin	indication	acute lymphoblastic/lymphocytic leukemia
Doxorubicin	indication	precursor T-cell acute lymphoblastic leukemia
Daunorubicin	indication	leukemia, lymphocytic, susceptibility to
Daunorubicin	indication	acute lymphoblastic/lymphocytic leukemia
Daunorubicin	indication	precursor T-cell acute lymphoblastic leukemia
Cytarabine	indication	acute lymphoblastic leukemia (disease)
Cytarabine	indication	leukemia, lymphocytic, susceptibility to
Cytarabine	indication	acute lymphoblastic/lymphocytic leukemia
Cytarabine	indication	precursor T-cell acute lymphoblastic leukemia
Asparaginase Erwinia chrysanthemi	indication	acute lymphoblastic leukemia (disease)
Asparaginase Erwinia chrysanthemi	indication	leukemia, lymphocytic, susceptibility to
Asparaginase Erwinia chrysanthemi	indication	precursor T-cell acute lymphoblastic leukemia
Pegaspargase	indication	acute lymphoblastic leukemia (disease)
Pegaspargase	indication	leukemia, lymphocytic, susceptibility to
Pegaspargase	indication	acute lymphoblastic/lymphocytic leukemia
Pegaspargase	indication	precursor T-cell acute lymphoblastic leukemia
Triamcinolone	indication	acute lymphoblastic leukemia (disease)
Triamcinolone	indication	leukemia, lymphocytic, susceptibility to
Triamcinolone	indication	acute lymphoblastic/lymphocytic leukemia
Triamcinolone	indication	precursor T-cell acute lymphoblastic leukemia
Clofarabine	indication	acute lymphoblastic leukemia (disease)
Clofarabine	indication	leukemia, lymphocytic, susceptibility to
Clofarabine	indication	acute lymphoblastic/lymphocytic leukemia
Clofarabine	indication	precursor T-cell acute lymphoblastic leukemia
Methylprednisolone	indication	eosinophilic pneumonia
Methylprednisolone	indication	pulmonary eosinophilia
Prednisone	indication	eosinophilic pneumonia
Prednisolone	indication	eosinophilic pneumonia
Hydrocortisone	indication	eosinophilic pneumonia
Cortisone acetate	indication	eosinophilic pneumonia
Cortisone acetate	indication	pulmonary eosinophilia
Hydrocortisone acetate	indication	eosinophilic pneumonia
Hydrocortisone acetate	indication	pulmonary eosinophilia
Dexamethasone	indication	eosinophilic pneumonia
Betamethasone	indication	eosinophilic pneumonia
Betamethasone	indication	pulmonary eosinophilia
Triamcinolone	indication	eosinophilic pneumonia
Triamcinolone	indication	pulmonary eosinophilia
Methylprednisolone	indication	adrenocortical insufficiency
Methylprednisolone	indication	Addison disease
Prednisone	indication	adrenocortical insufficiency
Prednisolone	indication	adrenocortical insufficiency
Prednisolone	indication	Addison disease
Hydrocortisone	indication	adrenocortical insufficiency
Hydrocortisone	indication	Addison disease
Cortisone acetate	indication	adrenocortical insufficiency
Cortisone acetate	indication	Addison disease
Hydrocortisone acetate	indication	adrenocortical insufficiency
Hydrocortisone acetate	indication	Addison disease
Dexamethasone	indication	adrenocortical insufficiency
Betamethasone	indication	adrenocortical insufficiency
Betamethasone	indication	Addison disease
Tetracosactide	indication	adrenocortical insufficiency
Tetracosactide	indication	Addison disease
Triamcinolone	indication	adrenocortical insufficiency
Triamcinolone	indication	Addison disease
Liothyronine	indication	hypothyroidism
Liothyronine	indication	myxedema
Liothyronine	indication	congenital hypothyroidism
Levothyroxine	indication	hypothyroidism
Levothyroxine	indication	myxedema
Levothyroxine	indication	congenital hypothyroidism
Vedolizumab	indication	Crohn disease
Vedolizumab	indication	inflammatory bowel disease
Vedolizumab	indication	Crohn's colitis
Methylprednisolone	indication	Crohn disease
Methylprednisolone	indication	Crohn's colitis
Desonide	indication	Crohn disease
Desonide	indication	inflammatory bowel disease
Desonide	indication	Crohn's colitis
Prednisone	indication	Crohn disease
Prednisone	indication	inflammatory bowel disease
Budesonide	indication	Crohn disease
Budesonide	indication	inflammatory bowel disease
Budesonide	indication	Crohn's colitis
Prednisolone	indication	Crohn disease
Prednisolone	indication	inflammatory bowel disease
Hydrocortisone	indication	Crohn disease
Hydrocortisone	indication	inflammatory bowel disease
Hydrocortisone	indication	Crohn's colitis
Cortisone acetate	indication	Crohn disease
Cortisone acetate	indication	inflammatory bowel disease
Cortisone acetate	indication	Crohn's colitis
Hydrocortisone acetate	indication	Crohn disease
Hydrocortisone acetate	indication	Crohn's colitis
Dexamethasone	indication	Crohn disease
Dexamethasone	indication	inflammatory bowel disease
Dexamethasone	indication	Crohn's colitis
Certolizumab pegol	indication	Crohn disease
Certolizumab pegol	indication	inflammatory bowel disease
Certolizumab pegol	indication	Crohn's colitis
Betamethasone	indication	Crohn disease
Betamethasone	indication	inflammatory bowel disease
Betamethasone	indication	Crohn's colitis
Adalimumab	indication	inflammatory bowel disease
Adalimumab	indication	Crohn's colitis
Natalizumab	indication	inflammatory bowel disease
Natalizumab	indication	Crohn's colitis
Infliximab	indication	Crohn disease
Infliximab	indication	inflammatory bowel disease
Infliximab	indication	Crohn's colitis
Triamcinolone	indication	Crohn disease
Triamcinolone	indication	Crohn's colitis
Methylprednisolone	indication	congenital adrenal hyperplasia
Methylprednisolone	indication	adrenogenital syndrome
Prednisone	indication	congenital adrenal hyperplasia
Prednisone	indication	adrenogenital syndrome
Prednisolone	indication	congenital adrenal hyperplasia
Prednisolone	indication	adrenogenital syndrome
Hydrocortisone	indication	congenital adrenal hyperplasia
Hydrocortisone	indication	adrenogenital syndrome
Cortisone acetate	indication	congenital adrenal hyperplasia
Cortisone acetate	indication	adrenogenital syndrome
Hydrocortisone acetate	indication	congenital adrenal hyperplasia
Dexamethasone	indication	adrenogenital syndrome
Betamethasone	indication	congenital adrenal hyperplasia
Triamcinolone	indication	congenital adrenal hyperplasia
Triamcinolone	indication	adrenogenital syndrome
Methylprednisolone	indication	pemphigus
Benzoic acid	indication	pemphigus
